1,50,10
2,47,13
3,48,12
4,50,7
5,48,6
6,43,5
7,39,3
8,34,2
9,31,1
10,26,0
11,19,0
12,19,0
13,18,0
14,15,0
15,15,0
16,14,0
17,11,0
18,11,0
19,9,1
20,10,0
21,9,0
22,8,1
23,7,0
24,7,0
25,7,0
26,5,0
27,5,0
28,5,0
29,5,0
30,3,0
31,3,0
32,3,0
33,3,0
34,3,0
35,3,0
36,2,0
37,2,0
38,2,0
39,2,0
40,2,0
41,2,0
42,2,0
43,1,0
