1,38,6
2,40,4
3,39,3
4,37,3
5,34,3
6,29,2
7,27,1
8,22,1
9,17,1
10,13,1
11,11,1
12,9,1
13,9,1
14,9,1
15,8,1
16,8,1
17,8,1
18,8,1
19,7,1
20,3,0
21,3,0
22,3,0
23,3,0
24,3,0
25,3,0
26,3,0
27,3,0
28,3,0
29,3,0
30,3,0
31,3,0
32,2,0
33,2,0
34,2,0
35,1,0
36,1,0
37,1,0
38,1,0
39,1,0
40,1,0
41,1,0
