1,54,7
2,56,5
3,56,3
4,53,3
5,47,1
6,39,1
7,33,1
8,24,1
9,21,1
10,15,0
11,13,0
12,8,1
13,5,1
14,4,0
15,3,0
16,3,0
17,2,0
18,2,0
19,2,0
20,2,0
21,2,0
22,2,0
23,2,0
24,2,0
25,1,0
26,1,0
27,1,0
28,1,0
29,1,0
