1,24,8
2,28,4
3,30,2
4,22,8
5,24,4
6,22,4
7,18,4
8,16,4
9,14,4
10,10,4
11,8,4
12,8,0
13,4,2
14,2,2
15,4,0
16,2,2
17,4,0
18,4,0
19,4,0
20,4,0
21,2,0
