1,50,10
2,48,12
3,52,8
4,48,9
5,43,11
6,42,6
7,33,9
8,26,10
9,28,4
10,22,4
11,15,4
12,14,5
13,12,6
14,12,3
15,9,6
16,10,4
17,8,3
18,9,2
19,7,3
20,9,1
21,7,2
22,5,4
23,6,1
24,5,2
25,5,2
26,4,1
27,5,0
28,3,2
29,3,2
30,2,1
31,2,1
32,3,0
33,2,1
34,3,0
35,3,0
36,2,0
37,2,0
38,1,1
39,2,0
40,2,0
41,1,1
42,1,1
43,1,0
